X,Y,OBJECTID,TRACKING,NAME,TRACKINGNUMBER,PROJECTNAME,OVERALLSTATUSCATEGORY,APPROVALDATE,PROGRAM,SURFACE_INFILTRATION_BASIN,SUBSURFACE_INFILTRATION_BASIN,SURFACE_DETENTION_BASIN,SUBSURFACE_DETENTION_BASIN,BIOINFILTRATION,BIORETENTION,CISTERN,GREEN_ROOF,POROUS_PAVEMENT,WQ_TREATMENT_DEVICE
-75.02324776529727,40.112112172490868,122,2007-PROP-486-01,Proposed CVS/pharmacy and Wawa,2007-PROP-486-01,Proposed CVS/pharmacy and Wawa,Verified,2008-01-10T00:00:00.000Z,Regulation,0,3,0,0,0,0,0,0,0,0
-74.984980608516267,40.059026398519542,123,2007-STEV-469-01,Stevenson Lane Residence Building,2007-STEV-469-01,Stevenson Lane Residence Building,Verified,2008-04-16T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.214153810136438,40.006527377734479,124,2007-WPVI-485-01,WPVI-6,2007-WPVI-485-01,WPVI-6,Verified,2007-10-09T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,1,1,0
-75.148500594708892,39.975595797594643,125,2007-PRAD-489-01,Pradera 3/ Lulow 5,2007-PRAD-489-01,Pradera 3/ Ludlow 5,Verified,2007-11-05T00:00:00.000Z,Regulation,0,22,0,0,0,0,0,0,0,0
-75.195830626638895,39.980763964849032,126,2007-SMIT-494-01,Smith Memorial Playground - Infant/Tot Play Area,2007-SMIT-494-01,Smith Memorial Playground - Infant/Tot Play Area,Verified,2008-08-19T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.133019971766572,39.985741287637843,127,2006-HUNT-445-01,Hunter School Homeownership,2006-HUNT-445-01,Hunter School Homeownership,Verified,2007-10-09T00:00:00.000Z,Regulation,0,48,0,0,0,0,0,0,48,0
-75.225301627846719,40.001431212335753,128,2007-THEM-495-01,The Mansions at Bala,2007-THEM-495-01,The Mansions at Bala,Verified,2008-03-19T00:00:00.000Z,Regulation,0,0,1,1,0,0,0,0,0,0
-75.148070190376771,39.969635628269003,129,2007-MTTA-480-01,Mt. Tabor Senior Cyber Village,2007-MTTA-480-01,Mt. Tabor Senior Cyber Village,Verified,2007-10-05T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.158275809134551,40.061024146173892,130,2007-SIMO-496-01,Simons Recreation Center,2007-SIMO-496-01,Simons Recreation Center,Verified,2009-06-01T00:00:00.000Z,Regulation,0,0,0,0,1,0,0,0,1,0
-75.145926217887975,39.958310508135092,131,2007-HOWI-498-01,Howie's House,2007-HOWI-498-01,Howie's House,Verified,2009-11-10T11:42:09.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.178782569567616,39.985571619397739,132,2007-NELL-504-01,Nellie Reynolds Garden,2007-NELL-504-01,Nellie Reynolds Garden,Complete,2007-06-01T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.204157314345494,40.057996600945884,133,2007-526W-515-01,527 W. Telner St,2007-526W-515-01,526 W. Telner Street,Complete,2007-03-15T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.03395448572121,40.113526879785027,134,2007-REDL-517-01,"Red Lion Rd. Ind. Park North, Lot #5",2007-REDL-517-01,"Red Lion Rd. Ind. Park North, Lot #6",Verified,2008-02-25T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.178202950817138,40.031031071796434,135,2007-WEND-505-01,Wendy's,2007-WEND-505-01,Wendy's,Verified,2007-12-07T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.241492156020627,39.920931802030239,136,2007-PASH-524-01,Pashall Senior Housing,2007-PASH-524-01,Paschall Senior Housing,Verified,2007-12-06T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.24565249405785,39.953060508104713,137,2007-THEC-538-01,The Church of Christian Compassion,2007-THEC-538-01,The Church of Christian Compassion,Verified,2007-07-31T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.208521337615977,40.061759653267814,138,2007-CHES-527-01,Chestnut Hill Academy New Science Building,2007-CHES-527-01,Chestnut Hill Academy New Science Building,Verified,2007-11-20T00:00:00.000Z,Regulation,0,0,0,0,2,0,0,0,4,0
-75.172448017961571,39.979793188876229,139,2007-1615-544-01,1615 N. 23rd St.,2007-1615-544-01,#1615 North 23rd Street,Verified,2008-01-02T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.028620683664613,40.055348738143962,140,2007-IMMA-551-01,Immaculate Mary Home Parking Expansion,2007-IMMA-551-01,Immaculate Mary Home Parking Expansion,Verified,2008-02-08T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.233269640889304,40.045525737383116,141,2007-HARM-549-01,Harmon Road Townhouse Condominiums,2007-HARM-549-01,Harmon Road Townhouses (Ridge Ave. Condominiums),Verified,2008-05-29T00:00:00.000Z,Regulation,0,8,0,0,0,0,0,0,0,0
-75.135345310009029,39.990991628371894,142,2007-MCDO-558-01,200 West Lehigh,2007-MCDO-558-01,McDonald's Restaurant Rebuild,Verified,2008-03-13T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.050676849130198,40.022451952086399,143,2007-MCDO-560-01,McDonald's Rebuild,2007-MCDO-560-01,McDonald's Rebuild,Verified,2008-07-03T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.228657233169599,39.903073278371977,144,2007-7401-555-01,Petrone Kennel,2007-7401-555-01,Petrone Kennel,Verified,2008-02-25T00:00:00.000Z,Regulation,0,0,0,1,0,1,0,0,1,0
-75.169786194517755,39.922039226638198,145,2007-SOUT-557-01,South Broad and Wolf St,2007-SOUT-557-01,South Broad and Wolf Street,Verified,2007-10-19T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.024025862474062,40.066167484099239,146,2007-SUMM-570-01,Summerhill Estates - Lots 48-51,2007-SUMM-570-01,Summerhill Estates - Lots 48-51,Verified,2008-01-10T00:00:00.000Z,Regulation,0,4,0,0,0,0,0,0,0,0
-75.197820638784151,40.015940219598406,147,2007-3549-572-01,3549 W. School House Road,2007-3549-572-01,3549 W. School House Lane,Verified,2007-10-10T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-74.967616378583855,40.107273383837899,148,2007-FLAH-543-01,Flaherty Subdivision,2007-FLAH-543-01,Flaherty Subdivision,Verified,2007-06-26T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.166767599360867,39.980699393461713,149,2007-CECI-556-01,Cecil B. Moore Homeownership Zone- Phase III-2,2007-CECI-556-01,Cecil B. Moore Homeownership Zone- Phase III-2,Verified,2008-04-16T00:00:00.000Z,Regulation,0,0,0,54,0,0,0,0,0,0
-75.193611539093482,40.073520614123957,150,2007-CHES-594-01,Chestnut Hill Village,2007-CHES-594-01,Chestnut Hill Village,Complete,2007-12-28T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.167262364999246,39.976158196016257,151,2007-CECI-561-01,Cecil B. Moore Homeownership Zone- Phase III- 3,2007-CECI-561-01,Cecil B. Moore Homeownership Zone- Phase III-3,Verified,2008-09-15T00:00:00.000Z,Regulation,0,17,0,16,0,0,0,0,0,0
-75.16084013071243,40.043369528802437,152,2007-LASA-593-01,Lasalle College Site,2007-LASA-593-01,Lasalle College Site,Verified,2008-02-21T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,2,0
-75.234792994877196,39.994895568526417,153,2007-SAIN-553-01,St. Joseph's University Fieldhouse Expansion,2007-SAIN-553-01,Saint Joseph's University Fieldhouse Expansion,Verified,2008-02-12T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.179285228034885,40.021986026781178,154,2007-ROSA-618-01,Rosas Residence,2007-ROSA-618-01,Rosas Residence,Verified,2008-12-15T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.076382094350237,40.013461871306077,155,2007-GAMB-624-01,Gambrel Field at Whitehall Commons,2007-GAMB-624-01,Gambrel Field at Whitehall Commons,Verified,2007-06-26T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.191558867040158,40.061251079581893,156,2007-THEL-606-01,The Lutheran Seminary at Philadelphia,2007-THEL-606-01,The Lutheran Seminary at Philadelphia,Verified,2008-05-30T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.00803607653971,40.069222692084878,157,2007-PROP-629-01,Proposed Starbucks Coffee Shop,2007-PROP-629-01,Proposed Starbucks Coffee Shop,Verified,2008-02-25T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.036862746078185,40.081932344176721,158,2007-PROP-584-01,Proposed Office Building,2007-PROP-584-01,Proposed Office Building,Verified,2008-05-08T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.211650703812893,40.007679405238463,159,2007-COMM-569-01,Commerce Bank,2007-COMM-569-01,Commerce Bank,Verified,2007-08-31T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.140855622584894,39.922751770253868,160,2007-PIER-619-01,Pier #74,2007-PIER-619-01,Pier #74 Paper Warehouse,Verified,2007-12-13T00:00:00.000Z,Regulation,0,0,0,0,0,1,0,0,0,1
-75.13946394233659,40.046587189139117,161,2007-EYEI-616-01,Eye Institute,2007-EYEI-616-01,Eye Institute,Verified,2008-06-27T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.22580415770237,39.90904211543436,162,2007-ALLC-632-01,All City Transportation,2007-ALLC-632-01,All City Transportation - 6930 Norwitch Drive,Complete,2008-01-21T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.219022668641429,39.973699195446137,163,2007-4839-625-01,4839-4859 Lancaster Avenue,2007-4839-625-01,4839-4859 Lancaster Avenue,Verified,2008-03-28T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.191853513345961,39.95209856814688,164,2007-UNIV-633-01,University of Pennsylvnia Music Building,2007-UNIV-633-01,University of Pennsylvania Music Building,Verified,2009-02-18T17:50:15.000Z,Regulation,0,1,0,0,1,0,0,0,0,0
-75.170829094242109,40.032672443742385,165,2007-GERM-647-01,Germantown Friends School Upper Science Building,2007-GERM-647-01,Germantown Friends School Upper School Science Center Building,Verified,2008-02-12T00:00:00.000Z,Regulation,0,0,0,1,2,1,1,1,0,0
-74.998355421552631,40.043263898304282,166,2007-BAXT-599-01,Baxter Water Treatment Plant,2007-BAXT-599-01,Baxter Water Treatment Plant,Complete,2009-06-18T12:43:14.000Z,Regulation,0,2,0,0,1,0,0,0,0,0
-75.170671399925624,39.938073393902478,167,2007-WASH-642-01,"Washington Avenue, LP",2007-WASH-642-01,"Washington Avenue, LP",Verified,2007-11-09T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.147593267503709,39.995684048848851,168,2007-WARN-651-01,Warnock Phase II,2007-WARN-651-01,Warnock Phase II,Verified,2008-07-02T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.148335785146031,39.995659031647911,169,2007-WARN-646-01,Warnock Phase I,2007-WARN-646-01,Warnock Phase I,Verified,2008-07-02T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.001794789518598,40.124446598383692,170,2007-VANN-661-01,Vanni Subdivision,2007-VANN-661-01,Vanni Subdivision,Complete,2009-01-05T00:00:00.000Z,Regulation,0,7,0,0,0,0,0,0,1,0
-75.211221780328884,40.081270505020711,171,2007-CASE-665-01,Casebeer Residence,2007-CASE-665-01,Casebeer Residence,Verified,2008-01-25T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.190047846709092,39.956093263665096,172,2007-DREX-669-01,Drexel Recreation Center,2007-DREX-669-01,Drexel University Recreation Center,Verified,2008-07-16T00:00:00.000Z,Regulation,0,0,0,0,0,0,1,0,1,0
-75.022058722889483,40.084323753724291,173,2007-SMUR-667-01,Smurfit-Stone,2007-SMUR-667-01,Smurfit-Stone,Complete,2008-02-14T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.179613492109283,39.960626900530741,174,2007-SCHU-640-01,Parks - Schuylkill River Park and Trail,2007-SCHU-640-01,Parks - Schuylkill River Park and Trail,Verified,2008-09-11T00:00:00.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.187375963662618,39.960952371298426,175,2007-POWE-679-01,Powelton Green,2007-POWE-679-01,Powelton Green,Verified,2008-04-04T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.229648575184029,39.881331774155555,176,2007-AIRP-672-01,Airport Overseas Terminal Conversion,2007-AIRP-672-01,Airport Overseas Terminal Conversion,Verified,2008-09-02T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.228283751872098,40.043386908198002,177,2007-THES-574-01,The Shoppes at The RIdge,2007-THES-574-01,The Shoppes at The Ridge,Verified,2008-03-04T00:00:00.000Z,Regulation,0,2,0,0,1,0,0,0,0,0
-75.223928234438105,39.957739516330889,178,2007-WEST-684-01,West Philadelphia YMCA,2007-WEST-684-01,West Philadelphia YMCA,Verified,2008-09-12T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.123333213683594,39.97015345609239,179,2007-KAWA-687-01,Kawa Trading Inc.,2007-KAWA-687-01,Kawa Trading Inc,Complete,2008-01-04T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.115470849300962,39.993059664182482,180,2007-WILL-699-01,Willard Elementary School,2007-WILL-699-01,Willard Elementary School,Verified,2008-09-04T00:00:00.000Z,Regulation,0,0,0,1,0,9,0,0,0,0
-75.076462636604006,40.014335761008155,181,2007-GAMB-701-01,Gambrel Park,2007-GAMB-701-01,Gambrel Park,Verified,2008-11-03T00:00:00.000Z,Regulation,0,0,0,0,1,0,0,0,2,0
-75.14824908527342,39.930639790294613,182,2007-HERR-690-01,Herron Playground,2007-HERR-690-01,Herron Playground,Verified,2008-04-15T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,3,0
-75.038420723969338,40.04378446453223,183,2007-LINC-706-01,Lincoln High School Athletic Field,2007-LINC-706-01,Lincoln High School Athletic Field,Verified,2009-07-23T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.214164603813998,40.067575095102804,184,2007-GLEN-698-01,555 Gravers Lane,2007-GLEN-698-01,555 Gravers Lane,Verified,2010-02-02T17:08:52.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.231811890231171,39.899895439427318,185,2007-3250-712-01,3250 S 76th Street,2007-3250-712-01,3250 S 76th Street,Verified,2008-03-17T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.052050592402509,40.093784056004552,186,2007-CATE-537-01,Cates Way,2007-CATE-537-01,Cates Way,Verified,2008-02-29T00:00:00.000Z,Regulation,0,12,0,0,0,0,0,0,0,0
-75.23596898011985,39.9739980930146,187,2007-GUIO-721-01,Guion S. Bluford Elementary School,2007-GUIO-721-01,Guion S. Bluford Elementary School,Verified,2009-01-26T14:35:33.000Z,Regulation,0,0,0,1,0,0,0,0,1,0
-75.132133103231013,40.000147465201927,188,2007-HACE-731-01,HACE Life Center,2007-HACE-731-01,HACE Life Center,Verified,2008-05-14T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-74.999125359962846,40.080637114239366,189,2007-NEWP-726-01,Hew Parking Lot,2007-NEWP-726-01,"Agusta Parcel ""C"" Parking Lot",Complete,2008-09-19T00:00:00.000Z,Regulation,0,0,0,0,0,2,0,0,0,1
-75.002582259549015,40.093160974003759,190,2007-NORT-710-01,"Northeast Philadelphia Airport, PNE Perimeter Path",2007-NORT-710-01,"Northeast Philadelphia Airport, PNE Perimeter Path Phase 4",Verified,2008-04-24T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.201732900316458,39.943120084016044,191,2007-SCHU-742-01,Schuylkill Trail at DuPont Crescent,2007-SCHU-742-01,Schuylkill Trail at DuPont Crescent,Verified,2008-12-12T00:00:00.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.187366476769412,40.021817382217662,192,2007-PENN-724-01,Penn Charter Performing Arts Center,2007-PENN-724-01,Penn Charter Performing Arts Center,Complete,2008-08-05T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,1,0,1
-75.169734955367858,40.033098537882232,193,2007-AROU-626-01,Around the Clock Home Health Care,2007-AROU-626-01,Around the Clock Home Health Care,Verified,2009-06-18T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.015492976436207,40.095435665098513,194,2007-PROP-745-01,Proposed Commercial Development,2007-PROP-745-01,Proposed Commercial Development,Verified,2008-06-04T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.006330841952376,40.080224250620702,195,2007-AGUS-755-01,Agusta Aerospace Corp Compass Calibration Pad,2007-AGUS-755-01,Agusta Aerospace Corporation Compass Calibration Pad,Verified,2008-04-23T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.196884908618557,39.952825465121016,196,2008-CLAS-765-01,Class of 62 Walkway,2008-CLAS-765-01,Class of '62 Walkway,Verified,2009-05-14T14:09:58.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.002485709694156,40.083735613601689,197,2008-AGUS-769-01,Agusta Aerospace Corporation Security Office,2008-AGUS-769-01,Agusta Aerospace Corporation Security Office,Complete,2009-03-10T11:01:22.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.160246541600685,40.008984340772521,198,2008-NEWL-778-01,New Life Affordable Housing,2008-NEWL-778-01,New Life Affordable Housing,Verified,2008-06-25T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.238054155521795,40.066661810097337,199,2008-SAIN-772-01,Saint Gregory the illuminator Church,2008-SAIN-772-01,Saint Gregory the Illuminator Church,Verified,2008-10-30T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.205535123104909,40.060054228029244,200,2008-517W-776-01,517. West Mermaid Ln,2008-517W-776-01,517 W. Mermaid Ln.,Verified,2008-04-28T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.205469859480303,39.958551575271869,201,2008-20UN-767-01,2.0 University Place,2008-20UN-767-01,2.0 University Place,Verified,2008-08-05T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.212955705558144,40.028031486772946,202,2008-4200-795-01,4200 Mitchell St,2008-4200-795-01,4200 Mitchell Street,Verified,2008-07-11T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.211920088537411,40.00105752950644,203,2008-IVYR-805-01,4051 Ford Rd,2008-IVYR-805-01,Ivy Residence II,Verified,2008-09-15T00:00:00.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.16919000133457,40.0117424605805,204,2008-SALV-773-01,Salvation Army Kroc corp Community Center,2008-SALV-773-01,Salvation Army Kroc Corp Community Center,Verified,2009-01-27T11:49:38.000Z,Regulation,0,0,0,0,7,0,0,0,1,0
-75.166853568429218,39.962370327331385,205,2008-COMM-763-01,Community College of Philadelphia,2008-COMM-763-01,Community College of Philadelphia - Pavilion and Bonnell Buildings,Verified,2009-05-11T00:00:00.000Z,Regulation,0,3,0,0,0,0,0,1,2,0
-75.189175568829327,39.954466633997768,206,2008-DREX-788-01,Drexel University - Integrated Sciences Building,2008-DREX-788-01,Drexel University - Integrated Sciences Building,Verified,2009-05-01T00:00:00.000Z,Regulation,0,1,0,0,2,0,0,0,1,0
-75.199803485869097,40.038781886556407,207,2008-6700-825-01,6700 Springbank Street,2008-6700-825-01,6700 Springbank Street,Verified,2008-07-23T00:00:00.000Z,Regulation,0,3,0,0,0,0,0,0,1,0
-75.179474457993607,40.020326359981688,208,2007-DREX-758-01,Drexel University College of Medicine,2007-DREX-758-01,Drexel University College of Medicine,Verified,2009-01-07T10:31:29.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.168290964206861,39.948479868052509,209,2008-THEC-806-01,The Curtis Institute of Music,2008-THEC-806-01,The Curtis Institute of Music,Verified,2009-04-27T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,2,0,0
-75.186502109896821,39.982489004242368,210,2008-STRA-799-01,Strawberry Mansion Home Ownership Project - NE,2008-STRA-799-01,Strawberry Mansion Home Ownership Project - NE Corner of Cecil B. Moore & 32nd Street,Verified,2009-05-27T00:00:00.000Z,Regulation,0,6,0,0,0,0,0,0,1,0
-75.1865741847555,39.982248329217576,211,2008-STRA-802-01,Strawberry Mansion Home Ownership Project - SE,2008-STRA-802-01,Strawberry Mansion Home Ownership Project - SE Corner of Cecil B. Moore & 32nd Street,Verified,2009-05-27T00:00:00.000Z,Regulation,0,4,0,0,0,0,0,0,4,0
-74.976973068560753,40.105517674593109,212,2008-COMM-830-01,Community College of Philadelphia,2008-COMM-830-01,Community College of Philadelphia - Northeast Regional Center,Verified,2009-03-02T09:12:32.000Z,Regulation,0,3,0,0,0,4,0,1,1,0
-75.154267255566339,40.003730791352552,213,2008-NEWL-839-01,"New Life Affordable Housing, II",2008-NEWL-839-01,"New Life Affordable Housing, II",Verified,2009-03-17T13:05:42.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.172270853953421,39.944259055312742,214,2008-WALG-838-01,Walgreens,2008-WALG-838-01,Walgreens,Verified,2009-01-20T09:20:37.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.221148185674878,39.91267864597588,215,2008-6700-844-01,6700 Essington Avenue,2008-6700-844-01,6700 Essington Avenue,Verified,2009-05-01T16:41:41.000Z,Regulation,0,0,0,0,0,0,0,0,0,4
-75.169303279936116,40.006593547372979,216,2008-3348-801-01,3348 Stokley Street,2008-3348-801-01,2409 W. Westmoreland Street (Formerly 3348 Stokely St),Verified,2009-11-13T14:56:26.000Z,Regulation,0,0,2,1,0,0,0,0,0,0
-75.217301085202621,39.877620681894086,217,2008-PHLP-823-01,PHL Perimeter Service Road & Miscellaneous Grading,2008-PHLP-823-01,PHL Perimeter Service Road & Miscellaneous Grading,Verified,2008-12-04T00:00:00.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.219779601030666,39.958457188161923,218,2008-PROP-824-01,Proposed West Philadelphia High School,2008-PROP-824-01,Proposed West Philadelphia High School,Verified,2009-09-04T10:40:52.000Z,Regulation,0,1,0,0,0,0,0,0,2,0
-75.198288701574327,39.950667333297666,219,2008-WOOD-864-01,Woodland Walk 3700 Block Renovations,2008-WOOD-864-01,Woodland Walk 3700 Block Renovations,Verified,2009-07-14T13:42:24.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.10880536418523,39.983202879429363,220,2008-2552-873-01,2552-2558 Indiana Avenue,2008-2552-873-01,2552 -2558 Indiana Avenue (orginal tracking # 2007-2552-660-01),Verified,2009-07-21T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.218249446736507,39.921233369029707,221,2008-3062-876-01,3062 S. 61st street,2008-3062-876-01,3062 S. 61st Street,Verified,2009-05-14T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.222162141478648,40.043302636568249,222,2008-FAIR-885-01,Fairmount Behavior Health System,2008-FAIR-885-01,Fairmount Behavioral Health System,Verified,2008-12-23T00:00:00.000Z,Regulation,1,0,0,0,0,0,0,0,4,0
-74.97216322398377,40.085808177618361,223,2008-THIR-848-01,Third Federal Bank,2008-THIR-848-01,Third Federal Bank,Verified,2009-08-27T16:53:39.000Z,Regulation,0,0,0,0,0,3,0,0,0,0
-75.196033037522611,40.017756006874706,224,2008-STOR-892-01,Stormwater Improvement Plan for George Vazquez,2008-STOR-892-01,Stormwater Improvement Plan for George Vazquez,Verified,2008-11-17T00:00:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-74.97220675718998,40.089244885948929,225,2008-PROP-883-01,Proposed RIte Aid Pharmacy,2008-PROP-883-01,Proposed Rite Aid Pharmacy,Verified,2009-06-03T00:00:00.000Z,Regulation,0,0,0,0,0,3,0,0,0,0
-75.066890992390597,40.049955171092606,226,2008-CAST-875-01,Castor Avenue,2008-CAST-875-01,Castor Avenue,Verified,2009-04-14T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.140073971268052,39.975188859625042,227,2008-1600-898-01,1600 North american street,2008-1600-898-01,1600-24 North American Street,Verified,2009-02-03T17:16:14.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
